annotation_lbl,category,sentence
plane_fic_1975_780106.txt-271-3_plane_fic_1860_9165.txt-4809-11,Unrelated,"At once the plane became even more difficult to handle, and Close realised why he had left it so late. "" || On the contrary, she was advanced to a still higher plane, where his dreams of possession did not venture to intrude."
plane_fic_1975_780106.txt-271-3_plane_nf_1830_747561.txt-368-11,Unrelated,"At once the plane became even more difficult to handle, and Close realised why he had left it so late. "" || It represents a ray of light coming straight from the perspective plane through the eye, and marks the point of sight as S, and also the distance of the spectator as D, and it is plain that the /z/ farther off the spectator is placed from the perspective plane, the longer would be this ray."
plane_fic_1979_16029.txt-1595-9_Plane_mag_1844_555220.txt-284-1,Unrelated,"Rudge and Dennis enter from the back of the plane. || The Plane or Buttonwood tree, so common in our streets and environs, has hitherto"
plane_fic_1983_780037.txt-4143-3_plane_news_1974_731711.txt-14-22,Distantly Related,"And on the plane that left for Boston at the same time as the flight to L.A., Jessica and Val barely spoke, and Mel looked out the window seeing nothing there except a vision || It will provide an elaborate system of vents to allow relief of air pressure in either upper or lower compartments of a plane if a hole is suddenly opened in the fuselage because of a door loss, a bomb blast or other mishap."
plane_fic_1983_780037.txt-4143-3_planes_fic_1999_44827.txt-2454-25,Identical,"And on the plane that left for Boston at the same time as the flight to L.A., Jessica and Val barely spoke, and Mel looked out the window seeing nothing there except a vision || They had been making good progress, in spite of their greenness; next day Mr. Fulton was planning to stretch the silk over the planes; it had already been given a preliminary coat of a kind of flexible varnish which was also a part of Mr. Fulton's invention."
plane_fic_1983_780037.txt-4224-36_planes_mag_1990_341766.txt-12-22,Identical,"It was going to be wonderful to see her again, and suddenly it was all he could think of as the small plane landed on the narrow airstrip, and he hastened off | the plane behind Mark, who was practically jet propelled, out the door, and down the rickety metal stairway, and then he came to ' a screeching halt in front of Val, not sure whether to shake hands or kiss her or just say hi. || In the meantime, most of the troops and 25% of the supplies flying to Saudi Arabia are traveling on wide- body planes leased from commercial airlines."
plane_fic_1999_30902.txt-106-17_planes_nf_1972_774227.txt-1121-7,Unrelated,"Instead, I ordered more coffee and looked again at the cable that had come with my plane ticket. || to provide a contrast to the open planes of Christ's nude torso."
plane_fic_2001_27999.txt-208-18_plane_mag_1960_245406.txt-2-1,Identical,"He quickly slipped the card into the breast pocket of his shirt, deciding to wait until the plane was in flight to return it. || The plane's four Allison turboprop engines were recovered from the water, shipped to General Motors ' Allison division in Indianapolis."
plane_fic_2005_50015.txt-345-12_planes_nf_1836_748113.txt-1801-18,Unrelated,"She'd been a fool to take it with her onto the plane. || Reciprocally, if on each plane of projection the traces of the two planes are parallel, the planes will also be parallel."
plane_fic_2007_33583.txt-124-14_plane_fic_1846_7036.txt-323-21,Unrelated,"At least I've got a window seat on the left side of the plane, which, according to the flight attendant, should help me get a quick peek at Pearl Harbor right before we land and maybe even Diamond Head after we take off again. || The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus."
plane_fic_2009_36366.txt-104-11_plane_nf_1830_747561.txt-368-11,Unrelated,"They were still at the gate, still waiting for the plane to head out toward the runway. || It represents a ray of light coming straight from the perspective plane through the eye, and marks the point of sight as S, and also the distance of the spectator as D, and it is plain that the /z/ farther off the spectator is placed from the perspective plane, the longer would be this ray."
plane_mag_1829_553985.txt-220-31_plane_nf_1836_748113.txt-2425-21,Identical,"In the neighboring building, we saw it standing in rows, with the lower part of the cone in a hole, to drop the molasses again upon an inclined plane, which conveys it to a vat holding thirty thousand gallons. || front of the triglyphs, or to the front of the architrave; and if these planes be in the same plane with each otlier, and recessed beyond the ends of the triglyph, so as to show a small part of the vertical sides of the beams; that is, to be further in than the channels of the triglyph; then these spaces so filled up, are called metopes."
plane_mag_1853_566255.txt-503-41_plane_nf_1830_747561.txt-330-8,Identical,"The human race does not revolve in a circle, but ascends in a spiral; passing, indeed, again and again through the same errors to the same truths, but passing through them each time on a higher plane. || The intersection of these lines on the perspective plane, make the figure i j k I, which is the perspective representation of a d b c m the plan: because, these points of intersection on the perspective plane are the same which would be made by the rays of light coming from the points in the original to the eye, provided the dimensions and position correspond to those in the plate, as has been shown in Lesson 7."
plane_mag_1857_556339.txt-42-19_Plane_mag_1844_555220.txt-284-1,Unrelated,"The author believes that it is our privilege and duty, as Christians, to rise into a higher plane of life than is generally hoped for in the present day. || The Plane or Buttonwood tree, so common in our streets and environs, has hitherto"
plane_mag_1964_247501.txt-6-4_plane_nf_1836_748113.txt-1926-22,Unrelated,"Scranton often prowled the plane, ignoring the FASTEN SEAT BELTS sign, to chat with reporters. || If the sun's rays be parallel to any plane, that plane to which they are parallel, is called a plane of shade."
plane_mag_1966_209840.txt-14-19_planes_news_1977_732977.txt-46-25,Identical,"Blasting the dissident stockholders ' committee as a bunch of "" raiders, "" President Joel Hunter caught a plane for California. || Over the next several years, he said, the Coast Guard will get S60 more people, two new 270-foot vessels and al twin-engine planes."
plane_mag_1969_491279.txt-609-15_plane_mag_1981_492275.txt-219-7,Identical,"They put him on a plane to Floyd Bennett Field in Brooklyn, and the plane landed in the sun and there was a good saltwater breeze. || Mary Kay had gone to Cleveland with plane tickets to four cities in her purse for business trips, because she had thought that, whatever it was, it could be cured quickly."
plane_mag_1970_314865.txt-2-10_Plane_nf_1827_748059.txt-314-33,Unrelated,"Von Hassel replied that he had such faith in the plane that he had no hesitation about allowing his only son to become a Starfighter pilot. || Oak, old English, young tree, 363 "" old ship timber, "" from old tree, "" medium qualities, "" green, Beech, medium quality, Alder, Plane tree."
plane_mag_1973_280683.txt-12-8_plane_fic_1846_7036.txt-323-21,Unrelated,"Explaining the difficulties in arranging for a getaway plane, he shouted: "" We couldn't contact the Arab Foreign || The old slave, being questioned, fell on his knees and confessed that he had left the babe under a plane tree, on Mount Ida, and that he had afterward seen him in the hut of Mygdomus."
plane_mag_1973_280683.txt-12-8_planes_nf_1972_774227.txt-1121-7,Unrelated,"Explaining the difficulties in arranging for a getaway plane, he shouted: "" We couldn't contact the Arab Foreign || to provide a contrast to the open planes of Christ's nude torso."
plane_mag_1977_490797.txt-460-80_plane_nf_1830_747561.txt-544-31,Unrelated,"This meant: a fast tour of the Merchandise Mart; phone calls ad lib; lunch at his friend Eli Schulman's steak house with Bob Dachman, executive director of the Little City Foundation, a charity Henny sponsors, which helps blind and retarded children; a visit to Eli himself, who was laid up in the hospital recuperating from an operation; a fast tour of Chicago; a bus to the airport; a plane back to New York; dinner with some friends. || You will observe that the two circles partly described on the plate, for the purpose of determining the opening of the box, are circles standing upright on the ground plane, and not laying on it, as are the circles in Plate 10."
