annotation_lbl,category,sentence
pin_mag_1968_478849.txt-47-13_pin_mag_1843_555150.txt-441-20,Distantly Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || The feather that adorns the royal bird, supports his flight; strip him of his plumage, and you pin him to the earth. """
pin_mag_1968_478849.txt-47-13_pinned_fic_1834_7012.txt-2400-67,Distantly Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || It had caught, as if by providential direction, in the very chaos of combat, the figure that had sent forth the cry of affliction; and as he bestrid the body of Abdalla, and caught up the childish minstrel from his person, he shivered with a single stroke of his sabre, the spear that, in a moment, would have pinned to the earth both father and son. """
pin_mag_1968_478849.txt-47-13_pinned_fic_1856_9852.txt-1992-15,Distantly Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || The figure of the old negro was low and stooping; and he wore, pinned round his shoulders, a half-handkerchief or shawl of red flannel, arranged much as an old woman would have arranged it."
pin_mag_1968_478849.txt-47-13_pinned_nf_1849_748465.txt-436-4,Distantly Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || It should then be pinned on a board, the moist side downwards, so that two of its edges -- the right and lower ones -- project a little over those of the board."
pin_mag_1978_292549.txt-8-5_pin_fic_1835_7203.txt-1066-20,Closely Related,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || must make the best selections; they therefore forego the trouble of forming an opinion of their own, and pin their faith upon the decisions -- or rather the practice, of the amateurs."
pin_mag_1978_292549.txt-8-5_pin_fic_1987_10752.txt-1623-6,Identical,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || For reasons he couldn't altogether pin down, he still disliked Quantrill and always would."
pin_mag_1978_292549.txt-8-5_pinned_fic_1982_10687.txt-4879-4,Distantly Related,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || Keep your fuckin eyes pinned open and if I get killed cause a you, so help me I'll come back an haunt you till the day I die."
pin_mag_1995_394841.txt-66-9_pin_mag_1996_427618.txt-346-18,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. """
pin_mag_1995_394841.txt-66-9_pin_news_1996_659277.txt-123-8,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || Nor are reporters stalking convention halls trying to pin such labels as "" right-wing "", "" conservative "" and "" extreme "" on the nearest unsuspecting delegates."
pin_mag_1999_361704.txt-0-20_pinned_fic_1966_1008.txt-2519-23,Distantly Related,"@@361704 If I had to explain the bottomless public fascination with the story of the Titanic, I wouldn't pin it on the idea that the sunken ship represented a moral tale of hubris or of careless luxury but rather on the fact that it was both a magnificent and flawed piece of work, and that it became most interesting when it was lying out of reach underwater. || lonely room at night, he held the lamp up to a bit of poetry that he had cut from a magazine and pinned to the looking-glass."
pin_news_1974_731358.txt-31-11_pin_fic_1855_2416.txt-209-5,Closely Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || Each was disposed to "" pin his faith "" upon others."
pin_news_1974_731358.txt-31-11_pin_mag_1996_427618.txt-346-18,Closely Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. """
pin_news_1974_731358.txt-31-11_pinned_fic_1825_7041.txt-1698-26,Distantly Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || Grace soon arranged her neat little gipsey hat, beneath which her golden ringlets escaped in the most enchanting luxuriance; and the shawl was just pinned about her neck with Quaker simplicity, when Somerville entered. """
pin_news_1974_731358.txt-31-11_pinned_fic_1994_54047.txt-260-5,Distantly Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || HE WOKE to silence, pinned in a shaft of light that fell into the dim basement from the open door."
pin_news_1974_731358.txt-31-11_pinning_fic_1971_782006.txt-2087-5,Distantly Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
