annotation_lbl,category,sentence
pin_mag_1964_244708.txt-26-29_pinning_fic_1845_7183.txt-670-31,Closely Related,"To prosecute an employer, the Federal Government would have to prove that his refusal to hire a Negro was "" willful "" - often a tough matter to pin down in court. || Next in order come little children; and the boy will put a napkin about his neck for a cravat, and the girl supply her ideal of a veil by pinning a pocket handkerchief to her bonnet, while we laugh at the self-deception, and fancy that we value only realities."
pin_mag_1968_478849.txt-47-13_pin_mag_1996_427618.txt-346-18,Distantly Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. """
pin_mag_1968_478849.txt-47-13_pinned_fic_1849_7167.txt-2664-4,Closely Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || We observed a ticket pinned to the cushion, with the"
pin_mag_1968_478849.txt-47-13_pinning_fic_1971_782006.txt-2087-5,Closely Related,"As Detroit's ghetto burned our President went on national television more to pin blame on poor old Governor Romney than to inspire or offer solutions, (Never saying, of course, that he had recently rejected a private proposal by New York's Governor Nelson Rockefeller to call a national conference on ghetto problems.) || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pin_mag_1978_292549.txt-8-5_pin_fic_1987_10752.txt-1623-6,Identical,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || For reasons he couldn't altogether pin down, he still disliked Quantrill and always would."
pin_mag_1978_292549.txt-8-5_pin_fic_1994_41224.txt-342-44,Closely Related,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || She wasn't a flapper or a hussy, she wasn't a meek little housewifey blob, she wasn't a schoolmarm or a virgin battle-ax -- but somehow a bit of all of them, which meant that you could never quite pin her down or predict what person she was going to be next."
pin_mag_1978_292549.txt-8-5_pinned_nf_1972_774260.txt-1782-13,Closely Related,"Officials decided that trying to pin down the precise cause of death for all victims would be impractical and pointless. || Sit on a common cane-bottom chair, have blankets or a similar covering pinned around you, so as to leave your head free; place under the chair a tin vessel of water, over a spirit lamp."
pin_mag_1995_394841.txt-66-9_pinned_fic_1825_7041.txt-1698-26,Distantly Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || Grace soon arranged her neat little gipsey hat, beneath which her golden ringlets escaped in the most enchanting luxuriance; and the shawl was just pinned about her neck with Quaker simplicity, when Somerville entered. """
pin_mag_1995_394841.txt-66-9_pinned_fic_1970_10535.txt-192-2,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || Circular decals pinned to their waists announced them as Maxine, Victoria and Inez -- waitTHEELECTRIC COTILLION 29resses, not apparitions; their bare shoulders smelled of jasmine, and gorgeously colored plumes rose from their heads. """
pin_mag_1995_394841.txt-66-9_pinned_fic_1989_782038.txt-5226-2,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || We was pinned down near Da Nang, summer of ' 71."
pin_mag_1995_394841.txt-66-9_pinning_fic_1971_782006.txt-2087-5,Closely Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || A door was opened, pinning her against the stone wall, and a voice said, "" Get in, Mrs. Pollifax. """
pin_mag_1995_394841.txt-66-9_pinning_mag_1843_565253.txt-54-6,Distantly Related,"The new data on these stars have helped astronomers pin down just where these stars are in their evolution. || Some are so much afraid of pinning their faith upon authority, and taking opinions upon trust, that they dare not rely on the word of God himself, nor yield belief to evidence which is perfectly conclusive."
pin_mag_1996_427618.txt-346-18_pinned_fic_1860_9791.txt-1411-15,Identical,"The way we handle this stuff so recklessly, "" he complains, "" it's hard to pin anyone down or hold them liable. "" || So, on a time, her women dressed her for a bride, and pinned in her hair the wreaths and veils and gauds, and led her down to her father and the bridegroom."
pin_news_1974_731358.txt-31-11_pin_mag_1995_394841.txt-66-9,Closely Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || The new data on these stars have helped astronomers pin down just where these stars are in their evolution."
pin_news_1974_731358.txt-31-11_pinned_nf_1836_749613.txt-1827-7,Closely Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || Colter plucked up the pointed part, pinned the savage to the earth, and continued his flight."
pin_news_1974_731358.txt-31-11_pinning_fic_1843_7074.txt-1577-47,Distantly Related,"Other sources said the investigators plan to call witnesses who can pin down the date and details of the "" hush money "" payment to H, Howard Hunt on March 21, 1973, including a "" mystery man "" who helped the special prosecutor establish the date. || At last rose in answer the voice of an invisible wood-nymph, and that was followed shortly by the appearance among the bushes of the hamadryad in the shape of an athletic woman with a red head; who girding up her loins -- (anglic, pinning up her petticoat) -- stepped barefooted and bareheaded into the boat, her little boy at the moment casting loose the grape vine rope -- its fastening."
