annotation_lbl,category,sentence
player_news_2000_627649.txt-202-17_player_fic_1844_7114.txt-1472-20,Identical,"Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards. || The cards flew from her fingers, and the seventh time in succession the bankress was a loser, the player a winner!"
player_news_2000_627649.txt-202-17_player_mag_2001_138500.txt-19-8,Identical,"Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards. || He hits, he's our key defensive player, he's our most dangerous player on the power play, and no other big guy can skate as fast as he can."
player_news_2000_627649.txt-202-17_players_nf_2008_774810.txt-327-77,Distantly Related,"Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards. || By focusing resources // and expertise on a single product, a farmer could raise output and lower // costs; instead of buying different technologies for each of several crops or // animals, he now spread the costs of a single set of technologies -- for raising // corn, for example, or wheat -- over more bushels // To be sure, a more rationalized agriculture was far more reliant on // outside players."
player_news_2004_635161.txt-70-16_player_fic_1836_7053.txt-2899-11,Distantly Related,"The breakdown: 23 as a manager (19 with Phillies), 17 as a player and six as a coach. || "" Society has raised a bar between the preacher and the player; perhaps it would have been better had it never existed; but as it is, I would not advise your son or any other clergyman to step over it."
player_news_2004_635161.txt-70-16_players_fic_1835_7134.txt-554-23,Identical,"The breakdown: 23 as a manager (19 with Phillies), 17 as a player and six as a coach. || The noise of the iron-wheeled cars rolling down the steep track, with the roar of thunder, over the heads of the players, must have been a novel accompaniment to the sound of their own balls."
player_news_2004_635161.txt-70-16_players_mag_1846_524089.txt-294-22,Distantly Related,"The breakdown: 23 as a manager (19 with Phillies), 17 as a player and six as a coach. || A popular Judge, "" says the great Bacon, "" is a deformed thing; and plaudites ' are fitter for players than for magistrates."
player_nf_1833_747531.txt-1407-18_player_mag_1991_387449.txt-234-17,Distantly Related,"It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it || Hersh said in an interview that Ben-Menashe was in sigint, that he was a "" key player, "" and that "" the Israelis want to hurt him bad "" for his leaks of high-level classified information."
player_nf_1833_747531.txt-1407-18_player_mag_2005_417448.txt-232-24,Distantly Related,"It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it || If you've previously installed the Nomad Zen software on your PC, Plug and Play should detect the presence and status of the player."
player_nf_1833_747531.txt-1407-18_player_news_2000_627649.txt-202-17,Closely Related,"It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it || Dixon and Blake (217 assists) are a dynamite backcourt, but Morris is the best player - a long slasher who can hit the boards."
player_nf_1833_747531.txt-1407-18_players_fic_1833_7058.txt-508-44,Closely Related,"It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it || Neither will we disagree in our estimation of another very common and unamiable species of animal, to wit -- the noisy, coarse young man who is continually hanging about taverns drinking juleps, smoking cigars, canvassing the merits of plays and players, or wrangling and disputing about southern nullification -- a mixture of ruffianism and puppyism; the sort of person who is continually enjoying himself by getting into what he calls "" famous sprees "" or "" duced good larks, "" which means committing gratuitous impertinences and getting well kicked, beaten, and put into the watchhouse therefor; liquor only calls forth and fully developes the natural rankness of the thoughts and feelings of such a creature; and the sooner it kills him the pleasanter for society."
player_nf_1833_747531.txt-1407-18_players_mag_1994_425778.txt-18-10,Distantly Related,"It, in fact, differed but little from an instrument which the Italians called Ninfale which the player attached to his body, while he played upon it || And here's the real kicker: Because the key players are federally insured banks, every taxpayer in the country is on the line."
player_nf_1833_747531.txt-2898-40_Player_news_1993_600262.txt-295-1,Identical,"The golfers all wear 3 short loose jacket, ' and provide themselves with slender clubs to strike the balls, made of very hard flexible wood, three or four feet long, according to the stature of the player. || UTAH Player of the year: Ben Melmeth, 6-10, Judge Memorial."
player_nf_1834_747621.txt-176-32_players_mag_1834_564836.txt-651-9,Identical,"The other player then strikes it, in the same manner, either before it has touched the ground, or hopped from the ground more than once: the first /z/ player then prepares to receive and strike it at its rebound; and thus the game goes on, until one of the players fails to strike the ball in his turn, before || A weekly stipend, which one of our hack players would refuse to rant for, was allotted him, and the manager finally 4 // had the impudence to give him this grudgingly."
player_nf_1834_747621.txt-192-1_player_nf_1846_748061.txt-1725-12,Distantly Related,"The player who has won stands at the spot where the ball first touches the ground, or, if it be not immediately behind the party who has thrown it, a line is drawn from the place where the ball falls, to a spot directly behind the thrower. || While on his way to his lodgings, he encountered a brother player, who invited him to take a social glass at a neighboring tavern."
