annotation_lbl,category,sentence
prop_mag_1976_431910.txt-11-2_props_fic_1969_10510.txt-1191-26,Closely Related,"The monster prop, which cost $320,000, stretched a twisting 125 feet across its two fabricated aluminum-covered blades. || Perhaps it was the extraordinary freshness and clarity to the air at this hour which made for the impression, or the fact that the few props which comprised the spare landscape of sea, sand, and hill stood out then in such startling relief."
prop_mag_1976_431910.txt-11-2_props_fic_2001_12941.txt-1528-13,Unrelated,"The monster prop, which cost $320,000, stretched a twisting 125 feet across its two fabricated aluminum-covered blades. || Every morning the sun rises in the eastern horizon I give them their props."
prop_mag_1980_320518.txt-25-16_prop_fic_1848_8892.txt-372-30,Unrelated,"If they are worn for any length of time, the abdominal muscles, a key prop for the spine, are likely to weaken, and the chances of back injury may increase. || wants, indeed, Mrs. Haller may have relieved; but whether she has, or could have given as much as would purchase liberty for the son, the prop of his age -- Stra."
prop_mag_1980_485877.txt-132-10_prop_mag_1976_431910.txt-23-21,Unrelated,"The French themselves, advancing from-self-defence to-conquest, struck another prop away. || This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes."
prop_mag_1980_485877.txt-132-10_props_mag_1964_271036.txt-5-8,Unrelated,"The French themselves, advancing from-self-defence to-conquest, struck another prop away. || When they all are pulling together, the props should generate enough direct lift to raise the plane vertically."
prop_mag_1981_295237.txt-21-11_props_fic_1836_7286.txt-2398-10,Unrelated,"Employment and spending by state and local governments kept a sturdy prop under the national economy during many previous recessions, but now they too are falling, in part because Reagan's budget cuts have reduced the flow of federal cash. || She has woven the tendrils of her soul around many props."
prop_mag_1994_409550.txt-97-12_prop_fic_1965_780079.txt-2652-12,Identical,"This means that you'll also use more fuel to achieve a prop outboard's speed and performance. || But soon Wolfie was seen leaping up and down, cranking the prop by hand."
prop_mag_1995_414330.txt-68-28_prop_mag_1976_431910.txt-23-21,Identical,"The two-stroke Mercury 50 we tested is competitively priced in its range, listing at $5,631 (including a one-year mechanical and three-year corrosion warranty, though the prop, instruments, and fuel tank are extra). || This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes."
prop_mag_1995_414330.txt-68-28_props_fic_1854_9230.txt-3826-23,Unrelated,"The two-stroke Mercury 50 we tested is competitively priced in its range, listing at $5,631 (including a one-year mechanical and three-year corrosion warranty, though the prop, instruments, and fuel tank are extra). || His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props."
prop_mag_2001_415721.txt-12-0_props_mag_2005_418336.txt-5-25,Unrelated,"prop on "" Friends "" to a style statement on a credit card commercial. "" || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_mag_2001_415721.txt-12-0_props_nf_1849_748137.txt-1462-24,Unrelated,"prop on "" Friends "" to a style statement on a credit card commercial. "" || being on its side), and of which the lower cusps, being broken away, show the remnant of one of their props projecting from the wall."
prop_mag_2001_415828.txt-39-5_prop_mag_2002_398686.txt-12-27,Unrelated,"(Her mummified head-the wax prop, actually-qualifies as the most gruesome object in the exhibition.) || Our ship was hit several times (two holes in left wing flaps, several in fuselage, severed oil line in number three engine and bent prop)."
prop_mag_2002_398686.txt-12-27_prop_mag_1995_414330.txt-68-28,Unrelated,"Our ship was hit several times (two holes in left wing flaps, several in fuselage, severed oil line in number three engine and bent prop). || The two-stroke Mercury 50 we tested is competitively priced in its range, listing at $5,631 (including a one-year mechanical and three-year corrosion warranty, though the prop, instruments, and fuel tank are extra)."
prop_mag_2002_398686.txt-12-27_props_mag_2005_418336.txt-5-25,Identical,"Our ship was hit several times (two holes in left wing flaps, several in fuselage, severed oil line in number three engine and bent prop). || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_news_1961_721889.txt-38-10_props_fic_1976_10612.txt-6694-26,Closely Related,"MILK FLOW increases, adding to Uncle Sam's price prop task. || She had asked for this accidental hour on the river to keep her appointment on Greenwich pier for the meeting later; she needed all the props of secrecy for her mood."
prop_news_1961_721889.txt-38-10_props_fic_1990_16190.txt-156-4,Unrelated,"MILK FLOW increases, adding to Uncle Sam's price prop task. || It has two feathered props and only the left front wheel is down."
prop_news_1961_721889.txt-38-10_props_mag_2005_418336.txt-5-25,Unrelated,"MILK FLOW increases, adding to Uncle Sam's price prop task. || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_news_1979_734408.txt-44-22_props_mag_2005_418336.txt-5-25,Unrelated,"Then, the theory goes, pressure on the dollar might ease, and the US currency would find and hold its prop &; value in relation to other currencies of the world. || Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props."
prop_news_1991_649955.txt-51-15_props_mag_1855_566633.txt-100-33,Closely Related,"families -- that agreement would be viewed as little more than capitalist greed, a prop for the regime and reinforcement of the shame felt by those who supported us. || F or the wealth and the soldiers, necessary to hold up a government pursuing such a policy, do not give to it intrinsic strength, any more than the shores and props do to an old and stooping building."
prop_news_1999_653855.txt-50-16_props_fic_1990_16190.txt-156-4,Identical,"In addition to the new IL-96, Ilyushin now makes the IL-114, a regional two-engine prop, the four-engine IL-76 cargo jet, and the IL-103, a small, single-engine private plane that in December was actually the first Russian airplane to receive F.A.A. || It has two feathered props and only the left front wheel is down."
prop_nf_1815_747659.txt-290-15_prop_nf_1853_747976.txt-766-13,Unrelated,"Perhaps an only son is taken from old, decrepit parents, the only earthly prop of their declining years; and with cold poverty and sorrow their gray hairs are brought down to the dust. || stead of serving to suspend the tie-beam from the principals, is a prop to the latter."
prop_nf_1815_747659.txt-290-15_props_fic_1980_780027.txt-1411-7,Unrelated,"Perhaps an only son is taken from old, decrepit parents, the only earthly prop of their declining years; and with cold poverty and sorrow their gray hairs are brought down to the dust. || I 'm allowed to help with the props sometimes, but my wife insists on making the puppets totally by herself"
